"GEOID","population","percent_female","percent_white","population_under_15","X","Y"
510670201012,1203,53.8653366583541,97.2568578553616,70,-79.7147461216815,37.0626507466573
510670201013,1760,53.1818181818182,99.7159090909091,43,-79.6359766128488,37.0654931767664
510670201021,1070,51.6822429906542,86.5420560747664,151,-79.7338696265156,37.0182470848533
510670201022,1680,51.0714285714286,89.1666666666667,151,-79.6458993854489,37.0158784574685
510670202001,1582,50.3792667509482,93.3628318584071,442,-79.7852598286961,37.0805292146022
510670202002,1392,54.5977011494253,92.0977011494253,287,-79.8052296126072,37.0276952594233
510670202003,2284,51.4886164623468,71.3660245183888,393,-79.8170697244033,36.9883112473818
510670203001,2249,51.2672298799466,98.5771453979547,305,-79.8373768631628,37.1814821429995
510670203002,3904,47.3104508196721,88.422131147541,451,-79.7565015623276,37.1476116562701
510670204001,2037,47.766323024055,95.7290132547865,208,-79.9131880592518,37.1297256788463
510670204002,3026,47.8519497686715,97.5875743555849,551,-79.8639730239858,37.0897469901752
510670204003,1333,46.4366091522881,85.821455363841,245,-79.8650293738437,37.0369214801146
510670205001,1861,58.5706609349812,98.8715744223536,286,-80.0341091233428,37.1145065949121
510670205002,2408,60.0083056478405,97.2176079734219,578,-80.0615645640913,37.023351724415
510670205003,1525,53.3770491803279,93.0491803278689,274,-79.967081723747,37.0348789939834
510670205004,2169,51.9133241124942,88.9349930843707,459,-79.9105469302249,37.0534461763694
510670206001,2586,47.061098221191,80.3944315545244,181,-80.1248775413046,36.9266520496217
510670206002,1211,53.8398018166804,99.5045417010735,174,-80.0671598569775,36.8575911346721
510670207001,2025,40.6913580246914,83.1111111111111,391,-79.9808837382193,36.9529793713909
510670207002,1239,53.9144471347861,98.7893462469734,140,-79.9912024205254,36.895742767994
510670207003,1372,46.9387755102041,93.3673469387755,235,-79.9028875914954,36.906554711006
510670207004,753,47.941567065073,97.3439575033201,54,-79.9406737529851,36.8536261092407
510670208001,1249,50.3602882305845,59.2473979183347,218,-79.9211623817423,37.0025822867767
510670208002,866,57.9676674364896,80.715935334873,128,-79.8826562579112,37.0081105561107
510670208003,1459,47.7039067854695,86.2919808087731,178,-79.8958547341011,36.9939933819425
510670208004,1084,62.2693726937269,73.5239852398524,232,-79.8789004597174,36.9874289599363
510670208005,1794,52.3411371237458,80.1003344481605,220,-79.899081108872,36.9667808886516
510670209001,928,58.7284482758621,76.6163793103448,141,-79.6853708130868,36.9492702253319
510670209002,2923,50.5302771125556,82.4495381457407,611,-79.8224163910499,36.9374842986343
510670209003,1930,50.5181347150259,88.0829015544041,270,-79.8279727656015,36.842386554766
510670209004,1221,47.8296478296478,86.8140868140868,217,-79.7157580554044,36.8722321641707
510690501001,1285,46.5369649805447,92.9182879377432,215,-78.106753336409,39.2805870859879
510690501002,1445,47.3356401384083,99.2387543252595,186,-78.0693890161742,39.2555743752398
510690501003,883,51.0758776896942,93.9977349943375,152,-78.0811295336499,39.2207072164106
510690501004,2205,52.7437641723356,82.766439909297,437,-78.1062190651681,39.2199701369726
510690502001,1628,48.5257985257985,95.2088452088452,178,-78.1638438325503,39.2946758473926
510690502002,803,57.7833125778331,91.5317559153176,145,-78.1914856054035,39.2607198230068
510690502003,1753,43.7535653166001,95.6075299486594,233,-78.1475304981633,39.2488452370657
510690503001,1696,52.4174528301887,98.8797169811321,288,-78.2594936876864,39.3725672553729
510690503002,1157,45.2031114952463,99.0492653414002,192,-78.2710260193781,39.3246117414612
510690503003,2997,49.683016349683,95.3953953953954,602,-78.299322603241,39.2908183705708
510690504001,2222,57.3807380738074,99.4599459945995,498,-78.3646278017928,39.2449103731769
510690504002,1593,52.9190207156309,98.4306340238544,289,-78.3446110573332,39.1965425718615
510690504003,1124,38.7900355871886,91.9039145907473,238,-78.3164474391157,39.1804375971233
510690504004,1510,47.2847682119205,96.3576158940397,166,-78.4228113978508,39.1028243145934
510690505001,837,61.2903225806452,99.7610513739546,100,-78.2212023826215,39.2380060754765
510690505002,1088,55.6985294117647,96.5992647058823,238,-78.2536421304608,39.2199783201731
510690505003,1003,53.2402791625125,100,0,-78.2076286576987,39.2068913510262
510690505004,1077,49.8607242339833,95.0789229340761,0,-78.2296893581187,39.1761048344603
510690505005,1449,43.4782608695652,89.4409937888199,274,-78.2905340642301,39.1569679159748
510690506001,1582,49.6839443742099,93.236409608091,278,-78.2737696120293,39.11918296081
510690506002,1614,50.2478314745973,91.0161090458488,265,-78.2599717699216,39.0834336278483
510690506003,1553,51.0624597553123,77.0766258853831,457,-78.2139966399394,39.0966651301413
510690507001,1759,48.8914155770324,92.8368391131325,218,-78.3091332544318,39.0421420555281
510690507002,1206,50.9950248756219,96.1028192371476,251,-78.2444708380948,39.0307360358504
510690508011,3377,48.8895469351495,83.2987859046491,588,-78.2036428294891,39.0602449242327
510690508012,1776,57.713963963964,91.4414414414414,203,-78.1707517849086,39.0441261303548
510690508021,678,44.6902654867257,99.7050147492625,105,-78.142520478424,39.0897461852356
510690508022,2253,62.5388371060808,69.6404793608522,737,-78.1785078259927,39.0852406461166
510690508023,3383,52.2021874076264,98.6993792491871,889,-78.1908171046344,39.0906192010424
510690508024,1701,47.6778365667255,91.1228689006467,285,-78.2034659578616,39.0844928214148
510690508031,4197,46.3902787705504,86.0376459375745,1099,-78.1707491250574,39.0989601734163
510690508032,2769,48.6096063560852,97.5442397977609,433,-78.178827894823,39.1074409933804
510690508033,889,55.6805399325084,95.6130483689539,193,-78.198637617351,39.0989007515154
510690509001,2858,50.8397480755773,81.9454163750875,728,-78.1330621222978,39.1328719868619
510690509002,2248,49.3327402135231,91.2811387900356,175,-78.1989329274185,39.136419757352
510690510001,1093,50.8691674290942,87.3741994510521,203,-78.1216791974421,39.1844531325905
510690510002,2631,50.7791714177119,79.9695933105283,560,-78.13846847811,39.1763472238841
510690510003,1920,47.4479166666667,89.0625,266,-78.1290756751263,39.1729999059073
510690510004,2600,58.8846153846154,94.3461538461538,472,-78.1354616715046,39.1603984334739
510690510005,1482,48.3805668016194,81.6464237516869,314,-78.1053662538173,39.1563935150487
510690511011,3465,45.7720057720058,86.2914862914863,965,-78.1112164871524,39.1717147054614
510690511012,1813,48.4831770546056,98.2901268615554,367,-78.1007143465373,39.1816927691541
510690511013,2458,49.7558991049634,97.7624084621644,412,-78.0888746853781,39.183970793868
510690511021,1988,49.3460764587525,96.1770623742455,521,-78.1247418532073,39.2058586804335
510690511022,2613,39.7244546498278,74.51205510907,432,-78.1444859541979,39.2010259905191
510690511023,2754,55.519244734931,89.9055918663762,546,-78.1686828777055,39.2072885181741
510719301001,1035,49.951690821256,100,164,-80.5007429198901,37.3494512521958
510719301002,1004,45.4183266932271,100,109,-80.5575430166865,37.2825205447005
510719302001,1015,50.3448275862069,93.6945812807882,157,-80.6670563230834,37.2628212055576
510719302002,1289,44.3754848719938,99.767261442979,246,-80.6252850240811,37.3052867332221
510719302003,1258,47.456279809221,93.7996820349761,176,-80.5978189410394,37.3935156922624
510719303001,1248,51.2820512820513,99.7596153846154,290,-80.76131508237,37.3672512797584
510719303002,1298,51.6949152542373,100,119,-80.7105011896572,37.340775489203
510719303003,574,45.1219512195122,96.8641114982578,132,-80.7346314253131,37.3326018017027
510719303004,1171,53.800170794193,98.6336464560205,231,-80.887157459161,37.3237274435256
510719303005,695,52.2302158273381,95.3956834532374,189,-80.8367065612645,37.3980797864302
510719303006,1144,51.9230769230769,98.7762237762238,312,-80.7892758014982,37.343431623138
510719304001,1128,54.5212765957447,98.3156028368794,47,-80.7139523638399,37.2995251815346
510719304002,1258,52.8616852146264,95.7074721780604,191,-80.8370738692676,37.2395069133524
510719304003,2020,56.980198019802,89.0594059405941,390,-80.7702528687617,37.31492439596
510719304004,635,48.6614173228346,93.0708661417323,69,-80.8097196430667,37.3273724804797
510731001001,2821,46.3665366891173,94.7890818858561,276,-76.5932140812912,37.5269544165847
510731001002,2655,56.421845574388,78.9830508474576,532,-76.6357722991916,37.4494151465048
510731001003,1863,45.679012345679,90.3918411164788,73,-76.6370939148601,37.3955542899993
510731002011,1996,45.6913827655311,71.6933867735471,265,-76.5388460587274,37.4546805520738
510731002012,2554,52.1926389976507,91.3077525450274,624,-76.4912045871478,37.4955319495676
510731002013,1135,52.15859030837,89.6035242290749,67,-76.4759133076629,37.4678356964764
510731002021,1757,56.6306203756403,92.942515651679,335,-76.5588513483717,37.3771286443175
510731002022,1752,55.365296803653,94.4063926940639,237,-76.5613068335898,37.411149558951
510731002031,938,60.6609808102345,82.3027718550107,100,-76.535901098048,37.4232067707816
510731002032,1158,51.6407599309154,95.6822107081174,65,-76.456196747167,37.4152471772597
510731002033,863,55.9675550405562,83.4298957126304,111,-76.4936245666694,37.3913703380293
510731002034,866,49.4226327944573,66.743648960739,236,-76.5193108254354,37.3816664202865
510731003011,2903,55.1153978642783,84.8777127109886,583,-76.5210345853611,37.280326002435
510731003012,1214,51.5650741350906,95.4695222405272,214,-76.4905966493351,37.2577802903269
510731003013,1692,59.3971631205674,83.9243498817967,227,-76.5094154507234,37.2588648442116
510731003021,3354,44.2158616577221,90.4889683959451,657,-76.5683599302426,37.3272751092913
510731003022,1604,54.4887780548628,78.7406483790524,295,-76.5223981681581,37.3174968569321
510731003023,637,51.3343799058085,97.4882260596546,186,-76.5203608069009,37.2991250140593
510731004001,776,47.8092783505155,88.4020618556701,98,-76.4724250892061,37.3411798816333
510731004002,641,41.8096723868955,94.5397815912636,116,-76.4786170955807,37.3004197908094
510731005001,1164,48.6254295532646,87.8006872852234,216,-76.4433885782822,37.2879744762037
510731005002,781,39.0524967989757,97.0550576184379,122,-76.4331626714933,37.2683856541519
510731005003,1889,52.1969295923769,94.5473795659079,268,-76.4679452266928,37.2618091715484
510731005004,209,48.3253588516746,100,14,-76.394713559873,37.2850227569564
510754001001,1517,46.14370468029,92.1555702043507,227,-77.6858687653443,37.6894600209038
510754001002,2337,47.7963200684638,74.3260590500642,236,-77.6839625554604,37.6494970710498
510754001003,2070,55.8454106280193,93.768115942029,125,-77.6971532242933,37.6186817141849
510754001004,1867,51.7407605784681,98.7680771290841,228,-77.6694799594639,37.58758850789
510754002001,2512,48.0891719745223,79.9761146496815,317,-77.8269606375334,37.6955765940335
510754002002,1235,52.3076923076923,87.7732793522267,301,-77.7648469103953,37.696382574709
510754002003,933,46.6237942122186,80.064308681672,77,-77.7672421508457,37.6416788679459
510754003001,969,58.4107327141383,56.140350877193,10,-77.8621298643513,37.6558642334025
510754004001,2415,48.3229813664596,86.4596273291925,507,-77.9203574946965,37.7674654520055
510754004002,1991,51.5318935208438,69.5128076343546,404,-77.9166317695779,37.7178457073721
510754004003,650,47.8461538461538,58.4615384615385,34,-77.9836459262501,37.6950813890354
510754005001,1864,56.3304721030043,86.3733905579399,290,-78.0675355067622,37.8314967438991
510754005002,1290,42.8682170542636,63.8759689922481,193,-78.0073966840867,37.7971317851914
510754005003,1215,50.7818930041152,62.962962962963,214,-78.0744270953123,37.7155412567177
510770601011,843,43.6536180308422,99.7627520759193,119,-81.0642546802772,36.7548828505268
510770601012,760,50.5263157894737,93.9473684210526,73,-80.9993968239809,36.7109923982793
510770601013,464,52.801724137931,98.9224137931034,111,-80.9738566488903,36.715244785604
510770601014,813,59.2865928659287,92.8659286592866,134,-80.9674661121335,36.678375411318
510770601021,1087,57.2217111315547,98.5280588776449,159,-81.0305048468402,36.6127155157956
510770601022,834,48.9208633093525,97.3621103117506,109,-80.9652507574895,36.6013025203055
510770601023,1184,58.1925675675676,99.9155405405405,296,-80.9286707546658,36.5953841594106
510770601024,1004,50.8964143426295,100,104,-80.8901216373396,36.5938824106578
510770602011,1119,50.6702412868633,97.0509383378016,223,-81.0818391227881,36.7014211847716
510770602012,992,60.7862903225806,92.9435483870968,98,-81.1340848215597,36.6602627869388
510770602013,1843,26.587086272382,73.2501356483994,183,-81.1074690132281,36.602831100017
510770602021,1127,47.2049689440994,92.9015084294587,51,-81.2967577262601,36.7165887547522
510770602022,1218,52.2988505747126,79.1461412151067,160,-81.2479280776429,36.6486299158478
510770602023,612,44.281045751634,100,104,-81.2369421717279,36.5941220029173
510770603001,348,44.2528735632184,98.8505747126437,0,-81.5002441948035,36.6542905620588
510770603002,439,52.3917995444191,92.7107061503417,58,-81.551917747141,36.5974787499265
510770603003,1055,45.4028436018957,93.175355450237,184,-81.3808971124442,36.6169848453054
510790301011,1701,50.4997060552616,91.9459141681364,260,-78.4653126931494,38.3731078338483
510790301012,2188,51.599634369287,74.3144424131627,528,-78.3942516003037,38.2931735628697
510790301021,1832,49.2903930131004,99.617903930131,298,-78.5590727982464,38.295415397433
510790301022,596,41.7785234899329,75.3355704697987,103,-78.4406087557244,38.2740945355838
510790301023,1581,46.4895635673624,84.3769765970904,246,-78.4234853814653,38.2619814636454
510790301024,1162,55.421686746988,98.7951807228916,268,-78.4912071048346,38.2623558082025
510790302001,3403,51.6896855715545,83.6908610049956,524,-78.3681210149041,38.2089053555559
510790302002,1330,45.1127819548872,96.4661654135338,264,-78.4382148620493,38.2331586248707
510790302003,1901,55.2340873224619,90.4786954234613,388,-78.3451950792451,38.2512232323053
510790302004,3825,53.6993464052288,81.8039215686274,933,-78.4003643258645,38.2135262211491
510818801011,2188,50.5484460694698,55.9414990859232,376,-77.5646133758456,36.8041213761137
510818801012,1361,52.5349008082292,44.452608376194,321,-77.6047172018219,36.7322379009809
510818801013,729,67.7640603566529,12.2085048010974,166,-77.4886867066267,36.7024857412498
510818801021,3123,0,27.8898495036824,0,-77.4862228891717,36.7985136016542
510818802001,2784,46.6235632183908,34.9137931034483,534,-77.6042710209168,36.6510313973073
510818802002,1340,48.955223880597,43.955223880597,140,-77.5297101077114,36.5852429711013
510839301001,724,39.7790055248619,76.2430939226519,53,-78.8247636843578,36.9339350380143
510839301002,1086,54.6961325966851,62.6151012891344,311,-78.7776969689157,36.8698945335846
510839301003,1477,41.2322274881517,36.7637102234259,203,-78.717058275632,36.8157954088791
510839302011,624,58.6538461538462,69.3910256410256,34,-78.9392814072624,36.9776491747064
510839302012,957,50.2612330198537,95.5067920585162,173,-79.036284034397,37.015418796269
510839302013,594,56.5656565656566,70.3703703703704,37,-79.0600539748829,36.9463295850056
510839302014,667,36.7316341829085,54.4227886056971,153,-78.9628696228094,36.9014086993529
510839302015,1476,51.9647696476965,57.6558265582656,463,-79.0032465932416,36.8502845981158
510839302021,896,44.9776785714286,41.7410714285714,128,-79.1085685826201,36.8279853635629
510839302022,888,47.4099099099099,47.5225225225225,85,-79.0468898896675,36.7839930893204
510839302023,451,56.0975609756098,65.410199556541,65,-78.9872121324319,36.7909974758028
510839303011,1234,55.9157212317666,71.6369529983793,191,-79.1051250536178,36.7140605248574
510839303012,1385,43.7545126353791,64.9097472924188,192,-79.1057287373325,36.6290459441696
510839303021,1892,49.2071881606765,64.4820295983087,415,-78.9297384425925,36.6477394217835
510839303022,1459,50.6511309115833,78.9581905414667,280,-79.037629584606,36.5807517912069
510839303023,1089,53.3516988062443,67.1258034894398,36,-78.897249901143,36.5834094889178
510839304001,1335,56.3295880149813,83.2209737827715,247,-78.7415278340179,36.7299397591495
510839304002,1153,54.7267996530789,77.8837814397225,115,-78.8204627914299,36.6706371844024
510839304003,992,48.3870967741936,79.7379032258064,113,-78.7672614726271,36.6331152640848
510839304004,493,54.158215010142,86.0040567951318,93,-78.7784746950489,36.5724631813063
510839305001,1050,48.6666666666667,67.1428571428571,165,-78.8967526040474,36.8542850493744
510839305002,775,52.1290322580645,69.4193548387097,136,-78.8595335507829,36.8008413215782
510839305003,980,40.8163265306122,73.8775510204082,194,-78.8592344336885,36.7607868893059
510839305004,1488,47.9838709677419,74.260752688172,199,-78.8439433235424,36.7151629245667
510839306001,1460,64.2465753424657,46.027397260274,352,-78.9907322226138,36.7251560812929
510839306002,1525,55.5409836065574,43.8688524590164,68,-78.9340986705269,36.7063461897151
510839306003,871,58.3237657864524,48.564867967853,71,-78.90701729332,36.7593733030975
510839306004,922,53.5791757049892,62.3644251626898,94,-78.9403187748012,36.7623128890242
510839308001,1277,61.9420516836335,23.1793265465936,346,-78.8931806618162,36.7194810771234
510839308002,1131,57.4712643678161,62.5110521662246,206,-78.9092315184902,36.7186075786328
510839308003,2201,54.9750113584734,35.4838709677419,542,-78.9003714174019,36.6996856941507
510853201001,406,53.2019704433498,66.0098522167488,0,-77.4632615776029,37.8570612317102
510853201002,2119,48.4190655969797,92.0245398773006,306,-77.5350700228573,37.8558512874307
510853201003,1715,49.3877551020408,92.0116618075802,355,-77.6167294105467,37.8786491941176
510853201004,1664,49.21875,91.3461538461538,431,-77.6692186900641,37.9364821762495
510853202001,1745,49.2263610315186,81.0888252148997,180,-77.6350870132539,37.8255339115876
510853202002,1726,50.4634994206257,80.7068366164542,161,-77.6503348372012,37.7855656275111
510853202003,2204,55.7168784029038,89.97277676951,320,-77.7289752373928,37.809656563666
510853203001,1432,44.5530726256983,89.9441340782123,139,-77.6105982091936,37.7278771062056
510853203002,2573,46.7936261173727,85.6198989506413,374,-77.716183336582,37.7347864823316
510853204001,2435,48.4599589322382,73.8398357289528,474,-77.4687912609784,37.7005233684608
510853204002,2375,52.378947368421,99.0736842105263,379,-77.5499961787037,37.7304406100968
510853205001,1274,54.3956043956044,98.116169544741,209,-77.5040329162267,37.7961532267202
510853205002,1155,50.6493506493506,92.3809523809524,108,-77.5045094133269,37.7453902666522
510853205003,817,52.6315789473684,85.0673194614443,149,-77.5484549179919,37.771920959593
510853206011,1275,49.7254901960784,92.8627450980392,149,-77.4887228737322,37.7741061139233
510853206012,1956,48.8752556237219,72.5971370143149,68,-77.4720883154883,37.7764735655623
510853206013,1554,56.9498069498069,47.2972972972973,169,-77.4585903853853,37.7770837806727
510853206021,1507,47.4452554744526,87.5912408759124,229,-77.4771159753922,37.7395567924694
510853206022,1628,47.4815724815725,59.5823095823096,381,-77.4662515537475,37.7522854432432
510853207011,1098,49.3624772313297,91.3479052823315,164,-77.3906709039504,37.7014783628045
510853207012,2846,51.3352073085032,80.2178496134926,608,-77.407981423097,37.7624363186142
510853207021,1729,50.6072874493927,83.0537883169462,302,-77.3569155603457,37.6948705598426
510853207022,1111,49.5949594959496,79.9279927992799,244,-77.3329973660525,37.7357720545824
510853208011,2756,51.8867924528302,78.7373004354136,443,-77.4351754592405,37.7210066952689
510853208031,3184,50.6909547738693,95.6658291457286,908,-77.4123773271513,37.690111858519
510853208032,3568,51.0089686098655,84.5291479820628,806,-77.3953488339254,37.666695441969
510853208041,2057,50.1215362177929,94.6524064171123,317,-77.4280506069235,37.6853671864344
510853208042,1368,57.2368421052632,92.6900584795322,329,-77.4125531547912,37.6731525739694
510853208043,2193,53.8987688098495,87.733698130415,565,-77.4250222129513,37.6922717203567
510853208051,1869,49.812734082397,93.7934724451578,417,-77.4341020621052,37.6785463944526
510853208052,1362,48.4581497797357,91.1894273127753,257,-77.420696705343,37.6578213989722
510853209001,1321,42.0136260408781,90.0832702498108,187,-77.3712973524392,37.639432268789
510853209002,3465,50.5339105339105,89.6681096681097,900,-77.3495862211061,37.6503077780356
510853209003,2559,56.8190699491989,92.1453692848769,247,-77.367088559035,37.6651944907138
510853209004,1213,54.9051937345425,92.1681780708986,127,-77.4020947942929,37.6338143218265
510853210011,804,55.0995024875622,73.134328358209,178,-77.3492639644373,37.6141222385958
510853210012,2695,55.9925788497217,91.4285714285714,384,-77.3543350618967,37.6251034642721
510853210021,1230,40,100,305,-77.3140797914173,37.6570464587257
510853210022,3873,49.2383165504777,85.1794474567519,896,-77.3263047357343,37.6304159862997
510853210023,2373,50.2739148756848,79.2667509481669,453,-77.3176234803782,37.6239669077278
510853211001,2128,56.062030075188,90.9774436090226,275,-77.3743517962136,37.6176456754743
510853211002,905,46.9613259668508,83.8674033149171,107,-77.3790260340027,37.6065613420063
510853211003,2202,52.8610354223433,88.283378746594,354,-77.3914915153665,37.6094488087288
510853212011,1481,54.1525995948683,72.7211343686698,218,-77.3463148925325,37.6051329043794
510853212012,2235,50.0223713646532,94.3176733780761,514,-77.3362197559686,37.5922230213105
510853212013,1029,48.1049562682216,98.9310009718173,188,-77.3070399409286,37.5786978047992
510853212021,3002,53.0313124583611,65.4230512991339,793,-77.366461937241,37.5976814379831
510853212022,1052,56.8441064638783,86.9771863117871,180,-77.3333386319531,37.579280447375
510853213001,3277,52.8227036924016,83.8571864510223,451,-77.3161458645258,37.6130781065956
510853213002,2067,41.799709724238,70.3918722786647,376,-77.3170115769141,37.6004412084823
510853213003,925,61.9459459459459,82.1621621621622,154,-77.2863150783613,37.5817802025707
510853214011,2473,49.737161342499,93.974929235746,451,-77.2589631362411,37.6785748271118
510853214021,1900,52.5263157894737,96.3684210526316,260,-77.2593468544971,37.6231520779789
510853214022,1565,51.9488817891374,90.9904153354633,313,-77.244447050728,37.5797397850416
510853214031,3062,50.6858262573481,87.4265186152841,542,-77.1792437588256,37.6240123442592
510872001041,1433,42.9169574319609,90.2302861130495,392,-77.5491166972691,37.6176674771066
510872001042,2625,47.6190476190476,81.752380952381,377,-77.555863606891,37.6098144056396
510872001043,1482,56.8151147098516,76.3157894736842,238,-77.5436344368286,37.6051087741492
510872001051,2717,51.9690835480309,35.4435038645565,949,-77.5688743652818,37.6063866865699
510872001052,1799,51.6397998888271,82.2123401889939,469,-77.5720912763193,37.6155764042812
510872001053,2730,53.6263736263736,74.2857142857143,467,-77.5651219478269,37.6229039066786
510872001061,1048,59.9236641221374,73.4732824427481,147,-77.5700620983222,37.5994104589113
510872001062,2028,45.5621301775148,57.8895463510848,494,-77.5810695804889,37.603500522355
510872001063,1959,51.5058703420112,67.687595712098,290,-77.5861943830698,37.5985731236943
510872001071,2712,59.6607669616519,69.1740412979351,844,-77.5825088541155,37.5921956955232
510872001072,2781,44.1927364257461,87.3426824883136,388,-77.5893052847559,37.5835714425854
510872001073,2910,42.5429553264605,71.0996563573883,585,-77.6114637855999,37.592250149882
510872001081,707,57.4257425742574,95.1909476661952,142,-77.5529873596119,37.564630420982
510872001082,2006,47.1086739780658,97.357926221336,407,-77.6097440728019,37.5678538203171
510872001091,2659,51.1470477623167,96.3144039112448,634,-77.5625267535682,37.5793473809082
510872001092,1111,51.3951395139514,96.2196219621962,282,-77.574115511546,37.5778183687911
510872001121,1459,48.7320082248115,73.3379026730637,259,-77.5995113150499,37.6018627212387
510872001122,630,52.2222222222222,100,121,-77.6119542283296,37.6036381938924
510872001123,2083,52.4723955832933,77.6284205472876,249,-77.6240072003641,37.6066452591657
510872001124,1195,57.3221757322176,90.8786610878661,101,-77.630454450186,37.6034981877495
510872001161,2042,54.35847208619,78.5994123408423,263,-77.5833352225644,37.6124763977881
510872001162,621,55.0724637681159,87.7616747181965,22,-77.5922895948724,37.6104017425848
510872001163,1149,60.313315926893,82.4194952132289,116,-77.5969484745036,37.6133174402004
510872001164,1821,47.2817133443163,88.9071938495332,301,-77.5990262999203,37.6195772557682
510872001191,3075,50.9918699186992,35.1869918699187,615,-77.5836991549827,37.65290237701
510872001192,3804,48.4227129337539,73.3438485804416,863,-77.5645360790288,37.6668605620299
510872001193,2650,51.6981132075472,68.1509433962264,639,-77.5667623526338,37.6525661541261
510872001194,1000,37.6,38.8,95,-77.5631713654901,37.645050380435
510872001201,1540,61.8831168831169,65.3246753246753,150,-77.6434568791174,37.6285144326036
510872001202,2990,48.8963210702341,86.8896321070234,598,-77.6434355441581,37.6379675091514
510872001203,3845,53.0819245773732,72.1456436931079,706,-77.6366798579339,37.6553631640144
510872001211,1228,58.8762214983713,89.8208469055375,341,-77.6308561624674,37.650180173735
510872001212,2885,49.0814558058925,47.3830155979203,708,-77.6226811843615,37.6463399506463
510872001213,3008,44.1489361702128,95.9441489361702,659,-77.6214703980948,37.6380029247842
510872001221,1632,45.8333333333333,71.9975490196078,315,-77.6139648369047,37.6241576031289
510872001222,1876,49.5735607675906,76.7590618336887,379,-77.6229992365429,37.6270505957306
510872001223,1194,49.8324958123953,91.9597989949749,234,-77.6329489533494,37.6300251201271
510872001231,2246,54.986642920748,48.4416740872663,584,-77.6406419260872,37.6190257021324
510872001232,1512,56.4814814814815,79.3650793650794,411,-77.6446312613851,37.6159256294962
510872001241,1133,50.6619593998235,81.288614298323,210,-77.6114745973996,37.6148433512707
510872001242,2382,56.9269521410579,82.9135180520571,416,-77.6248303506343,37.6156610757915
510872001243,1256,53.5031847133758,89.8089171974522,132,-77.6348036414282,37.6194830418546
510872001251,2272,61.443661971831,34.8591549295775,536,-77.5564485478827,37.6285457564836
510872001252,1487,45.9986550100874,47.7471418964358,277,-77.5627786829678,37.6322655236957
510872001261,1261,54.0047581284695,59.3180015860428,176,-77.54711129809,37.6311922404749
510872001262,1100,39.1818181818182,62.1818181818182,91,-77.5547768321781,37.6349849172766
510872001263,1153,39.8091934084996,30.2688638334779,138,-77.559635030361,37.6377666014268
510872001271,1288,53.416149068323,70.4968944099379,411,-77.5778505425997,37.6262534666373
510872001272,2403,55.3890969621307,85.9342488555972,236,-77.5866878824669,37.6312546468888
510872001273,1871,51.4163548904329,93.6397648316408,351,-77.6036144660004,37.6307912603796
510872001281,2433,51.4591039868475,72.8318947801069,563,-77.6042039131033,37.6399903235451
510872001282,3344,51.5849282296651,44.6471291866029,689,-77.6024759922845,37.6485485865261
510872001291,9948,52.9855247285887,54.5637314032971,2630,-77.5864146255062,37.6771299042133
510872001292,4813,58.3627675046748,62.4558487429877,1288,-77.6227326197552,37.6776972750745
510872001301,2732,47.7306002928258,71.6691068814056,517,-77.6045893733348,37.6983225146741
510872001302,1581,53.5736875395319,83.8709677419355,429,-77.6221205964015,37.7022373100266
510872001303,2828,55.1626591230552,78.041018387553,471,-77.6195715119666,37.6925336606706
510872002011,1280,48.515625,98.359375,270,-77.5578463825785,37.590183568295
510872002012,1500,48,85.3333333333333,111,-77.5563182991137,37.5979245591867
510872002021,887,51.4092446448703,96.7305524239008,141,-77.5496209537484,37.5806137185097
510872002022,1236,49.4336569579288,98.2200647249191,277,-77.5423265522805,37.5860386178124
510872002023,953,47.6390346274921,96.9569779643232,247,-77.5394663144985,37.5900513050385
510872002024,962,55.1975051975052,97.1933471933472,204,-77.5405725089314,37.5953002472818
510872003011,1550,53.8064516129032,83.2258064516129,196,-77.5025732509708,37.5824608718685
510872003021,1224,48.8562091503268,98.202614379085,297,-77.5157076160145,37.5852549060691
510872003022,992,51.7137096774194,81.8548387096774,82,-77.5250998051643,37.5920203147826
510872003023,1153,53.7727666955768,85.2558542931483,224,-77.5121821213389,37.59073591114
510872003031,1788,61.6331096196868,56.8232662192394,220,-77.5208182078438,37.59980538321
510872003032,1752,43.2077625570776,89.0981735159817,449,-77.5324465840689,37.6035286372199
510872003051,965,49.740932642487,89.1191709844559,268,-77.5270794476445,37.6123640232066
510872003052,1230,45.2032520325203,88.6178861788618,181,-77.543372363738,37.6230377392673
510872003053,1959,57.8866768759571,45.1250638080653,450,-77.5332995945242,37.6220852493275
510872004041,1140,47.3684210526316,78.5964912280702,137,-77.5045127849864,37.6057171307156
510872004042,1628,52.4570024570025,60.012285012285,247,-77.4998631638998,37.6090967501505
510872004061,848,61.9103773584906,58.4905660377358,48,-77.5132675019962,37.6475438927861
510872004062,1958,44.5863125638407,82.4821246169561,406,-77.5116154830782,37.6571496242609
510872004063,655,55.4198473282443,100,8,-77.5186367110796,37.6631260977976
510872004064,2220,50,83.018018018018,444,-77.5219748762372,37.6741698719049
510872004065,4450,52.6741573033708,64.1797752808989,1045,-77.5174116870939,37.6894101046611
510872004071,1844,52.9284164859002,47.1258134490239,273,-77.5389554221639,37.6418485597945
510872004072,2340,53.9316239316239,48.1623931623932,626,-77.5539397146431,37.6426867243113
510872004073,1089,55.3719008264463,77.6859504132231,75,-77.5465321888687,37.6450189388622
