"GEOID","population","percent_female","percent_white","population_under_15","daycares_3sfca","daycare_3sfca","TRACTCE","COUNTYFP"
510594915011,3737,55.4990634198555,34.5196681830345,831,4.57832531907616,4.57820718270091,"51059491501","51059"
510594915012,2087,53.1384762817441,31.2410158121706,294,4.40146022330595,4.4013496654565,"51059491501","51059"
510594915013,1557,50.6101477199743,28.2594733461785,254,4.38935231709823,4.38924372940962,"51059491501","51059"
510594915021,3106,51.1268512556343,64.4236960721185,494,4.20078943447741,4.20066645343283,"51059491502","51059"
510594915022,2413,47.9071694985495,58.184832159138,550,4.01425543719312,4.01415658116903,"51059491502","51059"
510594915023,1425,48.140350877193,52.4912280701754,336,4.40620158986955,4.40610029505328,"51059491502","51059"
510594916011,1094,48.1718464351005,64.0767824497258,334,4.91048594575715,4.91034900194962,"51059491601","51059"
510594916012,2510,50.4382470119522,40.2390438247012,499,4.76418041984261,4.76404546993517,"51059491601","51059"
510594916013,1327,48.1537302185381,66.8425018839488,183,4.56775893847012,4.56761640078358,"51059491601","51059"
510594916021,3109,49.1154712126086,40.6561595368286,617,4.58525614598913,4.58513575568453,"51059491602","51059"
510594916022,2510,51.3545816733068,65.5378486055777,412,4.50967094857523,4.50955384017754,"51059491602","51059"
510594917011,757,51.7833553500661,56.67107001321,115,4.62661947835895,4.62652794845456,"51059491701","51059"
510594917012,1897,58.9351607801792,62.3089088033738,294,4.54606499007696,4.54597345064738,"51059491701","51059"
510594917013,1395,58.7096774193548,59.7132616487455,251,4.74933660305429,4.74924052779503,"51059491701","51059"
510594917021,1074,49.6275605214153,77.3743016759776,0,4.7455646515363,4.74547307241271,"51059491702","51059"
510594917022,1567,46.9687300574346,67.7089980855137,200,4.57757932159738,4.57749307160921,"51059491702","51059"
510594917023,2073,47.2744814278823,44.4283646888567,365,4.83455019227105,4.83445175539486,"51059491702","51059"
510594917024,872,56.5366972477064,27.9816513761468,0,4.58410115047436,4.58400505853378,"51059491702","51059"
510594917025,1625,49.9692307692308,69.7230769230769,348,4.71416258743099,4.71406591009271,"51059491702","51059"
510594917031,2378,44.6173254835997,50.2943650126156,256,4.36362933774692,4.3635479286861,"51059491703","51059"
510594917032,1195,59.0794979079498,80.1673640167364,299,4.16540258760853,4.16532403775408,"51059491703","51059"
510594917033,1398,46.8526466380544,51.931330472103,235,4.56365931102488,4.56357753670843,"51059491703","51059"
510594917041,1188,54.2087542087542,74.7474747474748,119,4.4324203896935,4.43233531186606,"51059491704","51059"
510594917042,1546,50.1940491591203,44.8900388098318,193,4.31338108473644,4.31329451079616,"51059491704","51059"
510594917043,2203,46.6182478438493,59.6005447117567,334,4.56580372446752,4.56571237332483,"51059491704","51059"
510594917051,3338,51.9772318753745,37.7471539844218,709,4.00223676039437,4.00214207071763,"51059491705","51059"
510594918011,1233,50.5271695052717,65.1257096512571,159,4.48192368597516,4.48183153705953,"51059491801","51059"
510594918012,1324,41.0876132930514,45.0151057401813,205,4.46520765032816,4.46510974288096,"51059491801","51059"
510594918021,1455,46.5292096219931,48.5910652920962,237,4.55366430686078,4.55357383154335,"51059491802","51059"
510594918022,1532,53.5900783289817,82.6370757180157,332,4.49946491621423,4.49936318686553,"51059491802","51059"
510594918031,2755,48.6025408348457,33.6479128856624,560,4.53080081754247,4.5306955269657,"51059491803","51059"
510594918032,1369,54.9306062819576,83.27246165084,249,4.55987749848575,4.55977333574668,"51059491803","51059"
510594918033,3030,49.4059405940594,48.7128712871287,672,4.85440844422868,4.85430052660948,"51059491803","51059"
510594920001,2500,54.4,68.12,505,3.92460944925167,3.92456197212298,"51059492000","51059"
510594920002,2163,52.9357374017568,79.8428109107721,247,3.33565951934109,3.33562728300256,"51059492000","51059"
510594920003,1957,45.426673479816,86.2033725089423,261,3.54305370769712,3.54303452654429,"51059492000","51059"
510594921001,1975,49.7721518987342,95.7974683544304,390,3.45364563832204,3.45362548141498,"51059492100","51059"
510594921002,1455,46.1168384879725,91.340206185567,256,3.78117423865056,3.78116339936892,"51059492100","51059"
510594921003,1785,48.0112044817927,80.8963585434174,227,4.05609055429933,4.05608610511275,"51059492100","51059"
510594921004,950,46.7368421052632,89.7894736842105,180,4.1238034748849,4.12378667439808,"51059492100","51059"
510594922011,1942,51.8022657054583,82.389289392379,255,3.14275420723411,3.14275638370347,"51059492201","51059"
510594922012,1091,53.4372135655362,75.3437213565536,119,4.17389276377311,4.17389824634128,"51059492201","51059"
510594922021,1576,47.9060913705584,85.2157360406091,158,4.66117570327488,4.66117330323274,"51059492202","51059"
510594922022,2965,51.9055649241147,74.9072512647555,711,4.18712885697948,4.18713043275491,"51059492202","51059"
510594922023,1934,53.0506721820062,68.8210961737332,297,4.58478348260334,4.58478600039632,"51059492202","51059"
510594922031,723,53.9419087136929,69.7095435684647,131,4.48862215279881,4.48862262952586,"51059492203","51059"
510594922032,1476,46.2059620596206,74.8644986449865,234,4.31644539638969,4.31644871343838,"51059492203","51059"
510594922033,1900,57.5263157894737,75.5263157894737,501,4.62639024450316,4.62639329996542,"51059492203","51059"
510594923001,1809,50.0829187396352,65.4505251520177,511,4.72932769736328,4.72932980171999,"51059492300","51059"
510594923002,1483,46.6621712744437,78.6244099797707,331,4.8857919938104,4.88579306495905,"51059492300","51059"
510594924001,2091,51.2673362027738,56.6714490674319,508,4.52722737154099,4.52723345474254,"51059492400","51059"
510594924002,2685,50.0931098696462,61.4525139664804,406,4.3031016119157,4.30310850639381,"51059492400","51059"
510594925001,1995,47.3684210526316,79.5488721804511,431,3.79682944126277,3.79674712234453,"51059492500","51059"
510594925002,1860,50.1612903225806,98.3333333333333,183,3.08515275168881,3.08511908147141,"51059492500","51059"
510599801001,5,100,100,0,5.48429048053531,5.48428505461226,"51059980100","51059"
510619301001,948,61.1814345991561,89.662447257384,115,2.34960957485063,2.34960603510978,"51061930100","51061"
510619301002,1205,52.8630705394191,96.1825726141079,196,2.94841673764002,2.94841289689021,"51061930100","51061"
510619301003,1764,53.1179138321995,91.9501133786848,297,2.64877657037918,2.64878200818057,"51061930100","51061"
510619301004,1450,56.8965517241379,80.551724137931,309,2.87594368507066,2.87594542878614,"51061930100","51061"
510619302031,809,42.5216316440049,91.7181705809642,135,4.39851828111563,4.39851939140512,"51061930203","51061"
510619302032,1958,46.9356486210419,84.9846782431052,359,2.47099977791247,2.47100261960339,"51061930203","51061"
510619302041,2078,46.4870067372474,79.3070259865255,285,2.45921414550939,2.45921736261149,"51061930204","51061"
510619302042,1310,51.6030534351145,96.1832061068702,225,2.97389384892606,2.97389525081933,"51061930204","51061"
510619302051,555,45.7657657657658,86.3063063063063,77,3.52575906517041,3.52576260469089,"51061930205","51061"
510619302052,1279,49.1790461297889,90.3831118060985,194,3.3690800174279,3.36908187329609,"51061930205","51061"
510619302061,1454,47.7991746905089,92.1595598349381,227,4.02782022405208,4.02782654556098,"51061930206","51061"
510619302062,946,50.6342494714588,80.338266384778,192,3.86767845092037,3.86768398705372,"51061930206","51061"
510619302071,1803,51.08153078203,85.2468108707709,329,4.0295373648214,4.0295426772209,"51061930207","51061"
510619303021,1885,52.4668435013263,88.3819628647215,260,4.17166675296401,4.17166789034418,"51061930302","51061"
510619303022,2584,48.5294117647059,79.1021671826625,645,3.87266874209939,3.87267187515859,"51061930302","51061"
510619303023,2505,54.3313373253493,83.9920159680639,597,4.22979682939668,4.22979457560556,"51061930302","51061"
510619303024,1033,64.7628267182962,82.865440464666,123,4.21277621350502,4.21277639260801,"51061930302","51061"
510619303031,1673,51.8230723251644,89.6592946802152,327,3.88048864652148,3.88048670042191,"51061930303","51061"
510619303032,2008,57.8685258964143,87.8486055776892,273,3.88271553209626,3.88271674781664,"51061930303","51061"
510619303041,2263,45.868316394167,92.001767565179,281,3.33936732862688,3.33936154305741,"51061930304","51061"
510619304011,4391,52.0154862218174,84.2177180596675,1142,3.79665733297728,3.79663618829878,"51061930401","51061"
510619304012,2261,47.4568774878372,95.6656346749226,414,3.68756590043121,3.68756837581721,"51061930401","51061"
510619304021,1337,53.7023186237846,85.7890800299177,281,3.75396831685313,3.75395447865114,"51061930402","51061"
510619304022,1377,42.1205519244735,93.3914306463326,159,3.50836719688123,3.50837087439094,"51061930402","51061"
510619304023,3360,50.0595238095238,93.8690476190476,749,3.87722753038906,3.87721114481017,"51061930402","51061"
510619304031,2583,37.862950058072,90.0503290747193,323,3.22569294309075,3.22570107469329,"51061930403","51061"
510619304032,4865,53.8335046248715,77.9650565262076,1200,4.0646510231126,4.06465175704686,"51061930403","51061"
510619307031,1849,49.9188750676041,95.0243374797188,302,2.40254132754684,2.40178193797912,"51061930703","51061"
510619307032,708,50.1412429378531,76.8361581920904,141,2.92613605451958,2.92595783079848,"51061930703","51061"
510619307041,2283,44.8532632501095,94.2619360490583,260,2.28577231064782,2.28560385804625,"51061930704","51061"
510619307042,1142,42.031523642732,93.3450087565674,177,2.62959778789237,2.62934799774348,"51061930704","51061"
510619307051,3832,53.1576200417537,81.1064718162839,750,2.98602018469227,2.98600921696917,"51061930705","51061"
510619307061,1701,49.0299823633157,92.3574368018812,437,3.39077149818689,3.39073300759946,"51061930706","51061"
510619307062,2109,56.2825983878615,73.5419630156472,569,4.01260644822191,4.01259775526205,"51061930706","51061"
510619307063,2012,53.727634194831,79.4731610337972,416,4.00126690802061,4.00125700088213,"51061930706","51061"
510619307071,2408,48.3388704318937,84.5514950166113,364,3.8120855014685,3.8120920159246,"51061930707","51061"
510639201011,2034,48.0825958702065,92.5270403146509,162,1.94752028313195,1.94752028313195,"51063920101","51063"
510639201012,1224,48.8562091503268,93.218954248366,116,5.95339000442435,5.95339000442435,"51063920101","51063"
510639201013,3020,58.5430463576159,96.1258278145695,573,3.71628311216717,3.71628311216717,"51063920101","51063"
510639201021,1625,48.5538461538462,96.4307692307692,191,2.90092895217244,2.90092895217244,"51063920102","51063"
510639201022,2548,51.8053375196232,96.5463108320251,557,4.75985749113376,4.75985749113376,"51063920102","51063"
510639202001,1460,51.2328767123288,100,147,2.9358422160507,2.9358422160507,"51063920200","51063"
510639202002,1888,36.6525423728814,94.0677966101695,305,1.5910869876641,1.5910869876641,"51063920200","51063"
510639202003,1905,48.0314960629921,93.3333333333333,354,2.16289983904903,2.16289983904903,"51063920200","51063"
510650201011,3189,48.1655691439323,82.4709940420194,529,3.56803417179209,3.56803417302999,"51065020101","51065"
510650201012,2325,73.6774193548387,68.5161290322581,239,2.92134494508262,2.9213449465035,"51065020101","51065"
510650201013,667,44.2278860569715,84.2578710644678,74,3.08490964209764,3.08490964219515,"51065020101","51065"
510650201021,4534,53.2642258491398,83.0392589325099,952,3.35821167410766,3.35821167413496,"51065020102","51065"
510650201022,2685,52.43947858473,82.3836126629423,195,3.82106726357597,3.82106726362702,"51065020102","51065"
510650201023,3059,56.9140241909121,80.0588427590716,746,3.25434997789172,3.25434997790135,"51065020102","51065"
510650202001,2139,54.8854604955587,80.3646563814867,495,2.13545660594219,2.13545660739117,"51065020200","51065"
510650202002,782,45.7800511508951,76.3427109974425,40,3.65449362875112,3.65449363316753,"51065020200","51065"
510650202003,1221,49.5495495495495,53.8902538902539,166,5.0943351795878,5.09433518573303,"51065020200","51065"
510650202004,721,56.7267683772538,86.4077669902913,59,4.88250494079549,4.88250494241695,"51065020200","51065"
510650203001,2517,47.7155343663091,86.2534763607469,530,3.06525633346772,3.06525633348283,"51065020300","51065"
510650203002,1797,55.7039510294936,83.4724540901503,91,4.57397269333086,4.57397269337275,"51065020300","51065"
510650203003,958,54.384133611691,90.7098121085595,220,2.99206976522523,2.99206976522741,"51065020300","51065"
510670201011,2064,47.3837209302326,99.5639534883721,397,2.68078241843553,2.68078241843553,"51067020101","51067"
510670201012,1203,53.8653366583541,97.2568578553616,70,2.94948446137393,2.94948446137393,"51067020101","51067"
510670201013,1760,53.1818181818182,99.7159090909091,43,2.75262610390679,2.75262610390679,"51067020101","51067"
510670201021,1070,51.6822429906542,86.5420560747664,151,3.39017331735658,3.39017331735658,"51067020102","51067"
510670201022,1680,51.0714285714286,89.1666666666667,151,2.08695437169881,2.08695437169881,"51067020102","51067"
510670202001,1582,50.3792667509482,93.3628318584071,442,2.74767571818258,2.74767571818258,"51067020200","51067"
510670202002,1392,54.5977011494253,92.0977011494253,287,4.3979927153917,4.3979927153917,"51067020200","51067"
510670202003,2284,51.4886164623468,71.3660245183888,393,3.98225519971573,3.98225519971573,"51067020200","51067"
510670203001,2249,51.2672298799466,98.5771453979547,305,1.10856719318616,1.10856719318616,"51067020300","51067"
510670203002,3904,47.3104508196721,88.422131147541,451,2.63554174730265,2.63554174730265,"51067020300","51067"
510670204001,2037,47.766323024055,95.7290132547865,208,2.29679821883424,2.29679821883424,"51067020400","51067"
510670204002,3026,47.8519497686715,97.5875743555849,551,2.76550048564603,2.76550048564603,"51067020400","51067"
510670204003,1333,46.4366091522881,85.821455363841,245,4.15063570964347,4.15063570964347,"51067020400","51067"
510670205001,1861,58.5706609349812,98.8715744223536,286,1.31592744836588,1.31592744836588,"51067020500","51067"
510670205002,2408,60.0083056478405,97.2176079734219,578,3.71191907268712,3.71191907268712,"51067020500","51067"
510670205003,1525,53.3770491803279,93.0491803278689,274,3.60366032224085,3.60366032224085,"51067020500","51067"
510670205004,2169,51.9133241124942,88.9349930843707,459,3.05500891355036,3.05500891355036,"51067020500","51067"
510670206001,2586,47.061098221191,80.3944315545244,181,2.11041771009225,2.11041771009225,"51067020600","51067"
510670206002,1211,53.8398018166804,99.5045417010735,174,2.16356766936538,2.16356766936538,"51067020600","51067"
510670207001,2025,40.6913580246914,83.1111111111111,391,4.02786216653266,4.02786216653266,"51067020700","51067"
510670207002,1239,53.9144471347861,98.7893462469734,140,3.02744794506766,3.02744794506766,"51067020700","51067"
510670207003,1372,46.9387755102041,93.3673469387755,235,2.69493344718639,2.69493344718639,"51067020700","51067"
510670207004,753,47.941567065073,97.3439575033201,54,2.74236614731917,2.74236614731917,"51067020700","51067"
510670208001,1249,50.3602882305845,59.2473979183347,218,4.55705060010372,4.55705060010372,"51067020800","51067"
510670208002,866,57.9676674364896,80.715935334873,128,4.35854517027329,4.35854517027329,"51067020800","51067"
510670208003,1459,47.7039067854695,86.2919808087731,178,4.53245623500978,4.53245623500978,"51067020800","51067"
510670208004,1084,62.2693726937269,73.5239852398524,232,4.52064113862118,4.52064113862118,"51067020800","51067"
510670208005,1794,52.3411371237458,80.1003344481605,220,3.93928628286285,3.93928628286285,"51067020800","51067"
510670209001,928,58.7284482758621,76.6163793103448,141,2.21181579346705,2.21181579346705,"51067020900","51067"
510670209002,2923,50.5302771125556,82.4495381457407,611,3.15869649417846,3.15869649417846,"51067020900","51067"
510670209003,1930,50.5181347150259,88.0829015544041,270,2.06081214697778,2.06081214697778,"51067020900","51067"
510670209004,1221,47.8296478296478,86.8140868140868,217,2.4045234007333,2.4045234007333,"51067020900","51067"
510690501001,1285,46.5369649805447,92.9182879377432,215,2.15093223126676,2.15093223260198,"51069050100","51069"
510690501002,1445,47.3356401384083,99.2387543252595,186,2.35647165223993,2.35647165562579,"51069050100","51069"
510690501003,883,51.0758776896942,93.9977349943375,152,2.42744173884964,2.42744174537637,"51069050100","51069"
510690501004,2205,52.7437641723356,82.766439909297,437,2.51971752110835,2.51971752588799,"51069050100","51069"
510690502001,1628,48.5257985257985,95.2088452088452,178,1.75903513106672,1.7590351312306,"51069050200","51069"
510690502002,803,57.7833125778331,91.5317559153176,145,2.44460416346079,2.44460416554239,"51069050200","51069"
510690502003,1753,43.7535653166001,95.6075299486594,233,2.44546640625304,2.44546640928866,"51069050200","51069"
510690503001,1696,52.4174528301887,98.8797169811321,288,0.459264104141174,0.4592641041419,"51069050300","51069"
510690503002,1157,45.2031114952463,99.0492653414002,192,1.38099047150483,1.38099047159607,"51069050300","51069"
510690503003,2997,49.683016349683,95.3953953953954,602,1.65302527647152,1.6530252766514,"51069050300","51069"
510690504001,2222,57.3807380738074,99.4599459945995,498,1.36814067078776,1.36814067088128,"51069050400","51069"
510690504002,1593,52.9190207156309,98.4306340238544,289,1.0905991033511,1.0905991033963,"51069050400","51069"
510690504003,1124,38.7900355871886,91.9039145907473,238,1.53091431384052,1.53091431402521,"51069050400","51069"
510690504004,1510,47.2847682119205,96.3576158940397,166,1.01872416778907,1.01872416797901,"51069050400","51069"
510690505001,837,61.2903225806452,99.7610513739546,100,2.19969711978695,2.19969712102909,"51069050500","51069"
510690505002,1088,55.6985294117647,96.5992647058823,238,2.18005972655945,2.18005972772917,"51069050500","51069"
510690505003,1003,53.2402791625125,100,0,2.43600555832445,2.43600556077888,"51069050500","51069"
510690505004,1077,49.8607242339833,95.0789229340761,0,2.29503610618136,2.29503610785547,"51069050500","51069"
510690505005,1449,43.4782608695652,89.4409937888199,274,1.45341796253728,1.45341796269803,"51069050500","51069"
510690506001,1582,49.6839443742099,93.236409608091,278,2.20020971541302,2.20020971751446,"51069050600","51069"
510690506002,1614,50.2478314745973,91.0161090458488,265,2.18552326795945,2.18552327915991,"51069050600","51069"
510690506003,1553,51.0624597553123,77.0766258853831,457,2.59211413819275,2.59211415924556,"51069050600","51069"
510690507001,1759,48.8914155770324,92.8368391131325,218,1.80131895937308,1.80131896467989,"51069050700","51069"
510690507002,1206,50.9950248756219,96.1028192371476,251,2.13336432199244,2.13336433538165,"51069050700","51069"
510690508011,3377,48.8895469351495,83.2987859046491,588,2.31578295672577,2.3157829784354,"51069050801","51069"
510690508012,1776,57.713963963964,91.4414414414414,203,1.8756467039473,1.87564676913651,"51069050801","51069"
510690508021,678,44.6902654867257,99.7050147492625,105,2.37349036867752,2.37349042291501,"51069050802","51069"
510690508022,2253,62.5388371060808,69.6404793608522,737,2.25940297804269,2.25940300042206,"51069050802","51069"
510690508023,3383,52.2021874076264,98.6993792491871,889,2.36996563192513,2.3699656604972,"51069050802","51069"
510690508024,1701,47.6778365667255,91.1228689006467,285,2.48755628798899,2.4875563177903,"51069050802","51069"
510690508031,4197,46.3902787705504,86.0376459375745,1099,2.40492695883176,2.40492699023322,"51069050803","51069"
510690508032,2769,48.6096063560852,97.5442397977609,433,2.261996342808,2.26199635495781,"51069050803","51069"
510690508033,889,55.6805399325084,95.6130483689539,193,2.37186290913965,2.37186292688038,"51069050803","51069"
510690509001,2858,50.8397480755773,81.9454163750875,728,2.54466540593706,2.54466548182305,"51069050900","51069"
510690509002,2248,49.3327402135231,91.2811387900356,175,2.7203426173275,2.72034262554832,"51069050900","51069"
510690510001,1093,50.8691674290942,87.3741994510521,203,2.90042682670409,2.90042686141172,"51069051000","51069"
510690510002,2631,50.7791714177119,79.9695933105283,560,2.79204458987189,2.7920446053612,"51069051000","51069"
510690510003,1920,47.4479166666667,89.0625,266,2.65373161897792,2.65373164087921,"51069051000","51069"
510690510004,2600,58.8846153846154,94.3461538461538,472,2.76856973777088,2.76856979800418,"51069051000","51069"
510690510005,1482,48.3805668016194,81.6464237516869,314,2.46111827494204,2.46111829660669,"51069051000","51069"
510690511011,3465,45.7720057720058,86.2914862914863,965,2.64372963617653,2.64372966421412,"51069051101","51069"
510690511012,1813,48.4831770546056,98.2901268615554,367,2.66302251046956,2.66302254634438,"51069051101","51069"
510690511013,2458,49.7558991049634,97.7624084621644,412,2.851112885252,2.85111295418691,"51069051101","51069"
510690511021,1988,49.3460764587525,96.1770623742455,521,2.81039049903523,2.8103905143997,"51069051102","51069"
510690511022,2613,39.7244546498278,74.51205510907,432,2.8762032135025,2.87620322747438,"51069051102","51069"
510690511023,2754,55.519244734931,89.9055918663762,546,2.89954298611898,2.89954299904564,"51069051102","51069"
510719301001,1035,49.951690821256,100,164,1.88525757096239,1.88525757096239,"51071930100","51071"
510719301002,1004,45.4183266932271,100,109,1.79840153004076,1.79840153004076,"51071930100","51071"
510719302001,1015,50.3448275862069,93.6945812807882,157,1.9172685884318,1.9172685884318,"51071930200","51071"
510719302002,1289,44.3754848719938,99.767261442979,246,1.31565814275337,1.31565814275337,"51071930200","51071"
510719302003,1258,47.456279809221,93.7996820349761,176,0.0728862618203102,0.0728862618203102,"51071930200","51071"
510719303001,1248,51.2820512820513,99.7596153846154,290,4.36568121516476,4.36568121516476,"51071930300","51071"
510719303002,1298,51.6949152542373,100,119,4.05900929290019,4.05900929290019,"51071930300","51071"
510719303003,574,45.1219512195122,96.8641114982578,132,4.3210203410196,4.3210203410196,"51071930300","51071"
510719303004,1171,53.800170794193,98.6336464560205,231,2.49784868771338,2.49784868771338,"51071930300","51071"
510719303005,695,52.2302158273381,95.3956834532374,189,4.35295480623288,4.35295480623288,"51071930300","51071"
510719303006,1144,51.9230769230769,98.7762237762238,312,4.58660749091663,4.58660749091663,"51071930300","51071"
510719304001,1128,54.5212765957447,98.3156028368794,47,3.93481708857163,3.93481708857163,"51071930400","51071"
510719304002,1258,52.8616852146264,95.7074721780604,191,1.13208954481002,1.13208954481002,"51071930400","51071"
510719304003,2020,56.980198019802,89.0594059405941,390,4.3143460272216,4.3143460272216,"51071930400","51071"
510719304004,635,48.6614173228346,93.0708661417323,69,4.58701014797643,4.58701014797643,"51071930400","51071"
510731001001,2821,46.3665366891173,94.7890818858561,276,3.34713766839216,3.34714002109107,"51073100100","51073"
510731001002,2655,56.421845574388,78.9830508474576,532,3.56890280335434,3.56890366413866,"51073100100","51073"
510731001003,1863,45.679012345679,90.3918411164788,73,3.67341188075507,3.67341201489279,"51073100100","51073"
510731002011,1996,45.6913827655311,71.6933867735471,265,3.19853702299835,3.19853743406152,"51073100201","51073"
510731002012,2554,52.1926389976507,91.3077525450274,624,3.6607705292843,3.6607709791267,"51073100201","51073"
510731002013,1135,52.15859030837,89.6035242290749,67,3.62642741501831,3.62642761324054,"51073100201","51073"
510731002021,1757,56.6306203756403,92.942515651679,335,2.68951186596872,2.68951258722195,"51073100202","51073"
510731002022,1752,55.365296803653,94.4063926940639,237,3.22390644312805,3.22390703292717,"51073100202","51073"
510731002031,938,60.6609808102345,82.3027718550107,100,3.30060410908781,3.30060478229061,"51073100203","51073"
510731002032,1158,51.6407599309154,95.6822107081174,65,2.72876431205686,2.72876445989174,"51073100203","51073"
510731002033,863,55.9675550405562,83.4298957126304,111,3.02803926140203,3.02803981795778,"51073100203","51073"
510731002034,866,49.4226327944573,66.743648960739,236,2.95860052301984,2.95860134420976,"51073100203","51073"
510731003011,2903,55.1153978642783,84.8777127109886,583,2.03431403025454,2.03431515298038,"51073100301","51073"
510731003012,1214,51.5650741350906,95.4695222405272,214,2.3075968954407,2.30759742904027,"51073100301","51073"
510731003013,1692,59.3971631205674,83.9243498817967,227,2.14483861204934,2.14483952221706,"51073100301","51073"
510731003021,3354,44.2158616577221,90.4889683959451,657,2.62452139824554,2.62452175722407,"51073100302","51073"
510731003022,1604,54.4887780548628,78.7406483790524,295,2.22378458758738,2.22378567758266,"51073100302","51073"
510731003023,637,51.3343799058085,97.4882260596546,186,2.23637534170075,2.23637637615685,"51073100302","51073"
510731004001,776,47.8092783505155,88.4020618556701,98,2.37160785161215,2.37160868040725,"51073100400","51073"
510731004002,641,41.8096723868955,94.5397815912636,116,1.99136768031505,1.99136878634652,"51073100400","51073"
510731005001,1164,48.6254295532646,87.8006872852234,216,1.78635096087983,1.7863521005473,"51073100500","51073"
510731005002,781,39.0524967989757,97.0550576184379,122,1.62405132419849,1.62405246661152,"51073100500","51073"
510731005003,1889,52.1969295923769,94.5473795659079,268,1.98936509376692,1.98936617875673,"51073100500","51073"
510731005004,209,48.3253588516746,100,14,1.49333055453431,1.49333162569492,"51073100500","51073"
510754001001,1517,46.14370468029,92.1555702043507,227,1.91621316205825,1.91621593086073,"51075400100","51075"
510754001002,2337,47.7963200684638,74.3260590500642,236,2.66660209604868,2.66660596425578,"51075400100","51075"
510754001003,2070,55.8454106280193,93.768115942029,125,2.67934467102278,2.67934864142556,"51075400100","51075"
510754001004,1867,51.7407605784681,98.7680771290841,228,2.97197796141341,2.97198224951581,"51075400100","51075"
510754002001,2512,48.0891719745223,79.9761146496815,317,1.86645554066988,1.86645778680315,"51075400200","51075"
510754002002,1235,52.3076923076923,87.7732793522267,301,2.53652188459318,2.53652544172597,"51075400200","51075"
510754002003,933,46.6237942122186,80.064308681672,77,2.0204711347129,2.02047398913673,"51075400200","51075"
510754003001,969,58.4107327141383,56.140350877193,10,1.9307454414761,1.93074676499698,"51075400300","51075"
510754004001,2415,48.3229813664596,86.4596273291925,507,2.08527857589791,2.08527966624751,"51075400400","51075"
510754004002,1991,51.5318935208438,69.5128076343546,404,2.28225275474582,2.28225360792955,"51075400400","51075"
510754004003,650,47.8461538461538,58.4615384615385,34,1.3457721360922,1.34577225374738,"51075400400","51075"
510754005001,1864,56.3304721030043,86.3733905579399,290,2.56509647782855,2.5650965188445,"51075400500","51075"
510754005002,1290,42.8682170542636,63.8759689922481,193,2.7203707040268,2.72037088447688,"51075400500","51075"
510754005003,1215,50.7818930041152,62.962962962963,214,3.6826192322263,3.68261937501778,"51075400500","51075"
510770601011,843,43.6536180308422,99.7627520759193,119,0.521674192538662,0.521674192538662,"51077060101","51077"
510770601012,760,50.5263157894737,93.9473684210526,73,1.79415636467522,1.79415636467522,"51077060101","51077"
510770601013,464,52.801724137931,98.9224137931034,111,2.08397006089322,2.08397006089322,"51077060101","51077"
510770601014,813,59.2865928659287,92.8659286592866,134,2.57041341539391,2.57041341539391,"51077060101","51077"
510770601021,1087,57.2217111315547,98.5280588776449,159,2.97720918749388,2.97720918749388,"51077060102","51077"
510770601022,834,48.9208633093525,97.3621103117506,109,2.67553871468282,2.67553871468282,"51077060102","51077"
510770601023,1184,58.1925675675676,99.9155405405405,296,3.10050518177214,3.10050518177214,"51077060102","51077"
510770601024,1004,50.8964143426295,100,104,2.64077144680272,2.64077144680272,"51077060102","51077"
510770602011,1119,50.6702412868633,97.0509383378016,223,0.640390905366779,0.640390905366779,"51077060201","51077"
510770602012,992,60.7862903225806,92.9435483870968,98,1.81933119661981,1.81933119661981,"51077060201","51077"
510770602013,1843,26.587086272382,73.2501356483994,183,2.03144765904399,2.03144765904399,"51077060201","51077"
510770602021,1127,47.2049689440994,92.9015084294587,51,0.389169876651574,0.389169876651574,"51077060202","51077"
510770602022,1218,52.2988505747126,79.1461412151067,160,1.54433765249259,1.54433765249259,"51077060202","51077"
510770602023,612,44.281045751634,100,104,1.73104794602183,1.73104794602183,"51077060202","51077"
510770603001,348,44.2528735632184,98.8505747126437,0,0.0121862091834974,0.0121862091834974,"51077060300","51077"
510770603002,439,52.3917995444191,92.7107061503417,58,0.193285897209207,0.193285897209207,"51077060300","51077"
510770603003,1055,45.4028436018957,93.175355450237,184,0.822065109521527,0.822065109521527,"51077060300","51077"
510790301011,1701,50.4997060552616,91.9459141681364,260,1.29013374150857,1.29013374150875,"51079030101","51079"
510790301012,2188,51.599634369287,74.3144424131627,528,2.08655010905708,2.08655010905939,"51079030101","51079"
510790301021,1832,49.2903930131004,99.617903930131,298,1.50519454119602,1.50519454119603,"51079030102","51079"
510790301022,596,41.7785234899329,75.3355704697987,103,2.64549512171508,2.64549512171883,"51079030102","51079"
510790301023,1581,46.4895635673624,84.3769765970904,246,2.71040203006103,2.71040203006905,"51079030102","51079"
510790301024,1162,55.421686746988,98.7951807228916,268,2.59749441134743,2.59749441134831,"51079030102","51079"
510790302001,3403,51.6896855715545,83.6908610049956,524,3.46297902669024,3.46297902671982,"51079030200","51079"
510790302002,1330,45.1127819548872,96.4661654135338,264,2.82647766805567,2.82647766806172,"51079030200","51079"
510790302003,1901,55.2340873224619,90.4786954234613,388,3.08116699067293,3.08116699082826,"51079030200","51079"
510790302004,3825,53.6993464052288,81.8039215686274,933,3.49231128162095,3.49231128163498,"51079030200","51079"
510818801011,2188,50.5484460694698,55.9414990859232,376,2.2450431672043,2.24504316844252,"51081880101","51081"
